FlightHistoryId,CutoffTime,ArrivalAirport,ScheduledArrivalTime,CurrentLatitude,CurrentLongitude,CurrentAltitude,CurrentGroundSpeed,StandardPassengerCount,PremiumPassengerCount,FuelRemainingPounds,FuelCost,CrewDelayCost,OtherHourlyCosts,NonarrivalPenalty,DelayCostProportion30m,DelayCostProportion2h,MaxStandardDelayCost,MaxPremiumDelayCost,FreeAltitudeChanges,AltitudeChangeCost,TurbulenceCostPer6Minutes
309269976,2013-09-17 14:22:31+00:00,KLGA,2013-09-17 14:44:00+00:00,41.0406,-76.8125,24100,409,135,14,7273.448611,1.92,466.98,1396.43,100000,0.157,0.873,37.07,158.85,5,100.0,40.0
309269998,2013-09-17 14:22:31+00:00,KMSP,2013-09-17 15:20:00+00:00,41.3047,-85.6497,34000,329,113,16,11790.11528,5.24,999.99,1474.91,100000,0.141,0.558,17.81,132.26,5,100.0,40.0
309270005,2013-09-17 14:22:31+00:00,KORD,2013-09-17 15:10:00+00:00,40.6614,-84.5167,26000,378,142,16,8256.781944,9.58,437.76,1454.42,100000,0.201,0.833,29.41,181.99,5,100.0,40.0
309270023,2013-09-17 14:22:31+00:00,KPHL,2013-09-17 14:53:00+00:00,40.2911,-79.7133,27000,403,115,13,8073.448611,6.57,492.04,1973.18,100000,0.109,0.675,31.38,58.42,5,100.0,40.0
309270024,2013-09-17 14:22:31+00:00,KPHX,2013-09-17 16:15:00+00:00,38.5708,-102.0147,30000,453,138,14,17373.44861,5.91,611.73,1113.11,100000,0.201,0.636,16.32,42.67,5,100.0,40.0
309270504,2013-09-17 14:22:31+00:00,KATL,2013-09-17 15:10:00+00:00,37.1739,-97.46,37000,493,128,13,11040.11528,9.8,659.22,1279.86,100000,0.056,0.464,3.83,160.87,5,100.0,40.0
309270518,2013-09-17 14:22:31+00:00,KDFW,2013-09-17 14:20:00+00:00,34.4542,-99.2231,34600,481,142,14,5104.942361,9.46,934.78,1238.89,100000,0.177,0.464,27.03,100.32,5,100.0,40.0
309270520,2013-09-17 14:22:31+00:00,KIAD,2013-09-17 15:37:00+00:00,40.2347,-84.9483,39000,471,144,12,12656.78194,8.13,474.14,1518.75,100000,0.07,0.385,35.91,68.81,5,100.0,40.0
309270524,2013-09-17 14:22:31+00:00,KLAX,2013-09-17 15:10:00+00:00,36.7653,-108.8656,32000,395,104,13,9623.448611,5.46,952.87,1078.47,100000,0.146,0.778,14.69,165.79,5,100.0,40.0
309270527,2013-09-17 14:22:31+00:00,KORD,2013-09-17 16:08:00+00:00,39.9011,-102.7225,34900,449,129,12,14673.44861,3.46,611.92,1498.26,100000,0.131,0.66,8.51,118.53,5,100.0,40.0
309272285,2013-09-17 14:22:31+00:00,KBWI,2013-09-17 15:08:00+00:00,38.3206,-80.9036,30700,452,103,16,8506.781944,1.06,313.37,1496.49,100000,0.093,0.841,18.82,103.44,5,100.0,40.0
309272289,2013-09-17 14:22:31+00:00,KCLT,2013-09-17 14:50:00+00:00,35.8797,-82.3369,20800,386,107,12,7273.448611,7.39,792.1,1056.21,100000,0.17,0.683,36.59,40.43,5,100.0,40.0
309272295,2013-09-17 14:22:31+00:00,KCLT,2013-09-17 15:14:00+00:00,36.4458,-82.1567,25800,497,113,15,9023.448611,3.39,810.19,1895.8,100000,0.139,0.448,24.25,105.91,5,100.0,40.0
309272307,2013-09-17 14:22:31+00:00,KDEN,2013-09-17 16:29:00+00:00,39.6756,-87.9042,38000,429,125,14,16773.44861,4.39,846.38,1574.96,100000,0.077,0.526,38.56,76.86,5,100.0,40.0
309272310,2013-09-17 14:22:31+00:00,KDFW,2013-09-17 15:57:00+00:00,37.0069,-89.0772,32000,462,106,13,13406.78194,2.39,505.43,1994.76,100000,0.062,0.408,32.39,189.6,5,100.0,40.0
309272319,2013-09-17 14:22:31+00:00,KDTW,2013-09-17 14:53:00+00:00,40.765,-84.4164,21000,426,137,16,7090.115278,5.39,882.57,1254.13,100000,0.016,0.604,13.87,47.82,5,100.0,40.0
309272344,2013-09-17 14:22:31+00:00,KLAX,2013-09-17 18:00:00+00:00,38.5578,-88.5428,34000,452,140,13,26290.11528,6.72,374.63,1752.4,100000,0.274,0.721,27.44,133.97,5,100.0,40.0
309272348,2013-09-17 14:22:31+00:00,KLGA,2013-09-17 15:44:00+00:00,41.2389,-81.8619,39000,454,144,14,12273.44861,4.05,853.35,1312.12,100000,0.06,0.564,6.21,70.96,5,100.0,40.0
309272353,2013-09-17 14:22:31+00:00,KMCI,2013-09-17 15:32:00+00:00,39.5397,-87.3139,26400,395,126,16,10740.11528,9.71,751.77,1011.78,100000,0.228,0.367,8.93,152.19,5,100.0,40.0
309272356,2013-09-17 14:22:31+00:00,KMCO,2013-09-17 15:43:00+00:00,34.6683,-84.3419,35000,449,107,15,12073.44861,7.71,410.81,1431.57,100000,0.212,0.799,2.76,104.93,5,100.0,40.0
309272366,2013-09-17 14:22:31+00:00,KMKE,2013-09-17 15:04:00+00:00,39.9372,-86.5969,26000,376,117,15,8190.115278,1.04,907.64,1830.88,100000,0.258,0.406,8.18,107.39,5,100.0,40.0
309272370,2013-09-17 14:22:31+00:00,KMSP,2013-09-17 15:37:00+00:00,40.6931,-87.1378,26600,429,121,16,11823.44861,7.38,686.36,1390.6,100000,0.044,0.799,25.95,44.38,5,100.0,40.0
309272388,2013-09-17 14:22:31+00:00,KORD,2013-09-17 14:55:00+00:00,40.6044,-86.0122,22000,418,139,13,7373.448611,4.37,740.65,1909.35,100000,0.241,0.641,27.92,80.81,5,100.0,40.0
309272399,2013-09-17 14:22:31+00:00,KPHL,2013-09-17 14:59:00+00:00,40.2947,-77.6447,24500,437,128,14,7856.781944,6.04,657.15,1448.59,100000,0.088,0.759,18.29,67.52,5,100.0,40.0
309272412,2013-09-17 14:22:31+00:00,KRDU,2013-09-17 15:01:00+00:00,38.7631,-83.0844,30800,333,119,13,8140.115278,6.37,813.02,1267.69,100000,0.118,0.797,17.55,182.72,5,100.0,40.0
309272417,2013-09-17 14:22:31+00:00,KSFO,2013-09-17 18:14:00+00:00,39.6189,-89.0456,34000,440,102,15,27856.78194,3.03,711.43,1967.34,100000,0.286,0.601,20.26,103.95,5,100.0,40.0
309272419,2013-09-17 14:22:31+00:00,KSLC,2013-09-17 16:15:00+00:00,41.2294,-97.8733,34000,441,104,13,16623.44861,1.7,950.8,1247.21,100000,0.179,0.522,29.15,72.44,5,100.0,40.0
309272422,2013-09-17 14:22:31+00:00,KSTL,2013-09-17 14:46:00+00:00,39.1467,-88.9689,19500,346,129,13,6556.781944,8.7,609.84,1667,100000,0.163,0.404,22.98,185.18,5,100.0,40.0
309272424,2013-09-17 14:22:31+00:00,KXNA,2013-09-17 15:32:00+00:00,38.015,-86.7317,28000,374,131,15,10823.44861,7.36,849.21,1946.86,100000,0.056,0.876,31.86,153.67,5,100.0,40.0
309272812,2013-09-17 14:22:31+00:00,KABQ,2013-09-17 15:25:00+00:00,33.2336,-99.0725,38000,415,117,14,11123.44861,9.61,385.93,1239.98,100000,0.191,0.471,39.64,121.22,5,100.0,40.0
309273125,2013-09-17 14:22:31+00:00,KATL,2013-09-17 15:10:00+00:00,36.45,-81.0681,40000,449,140,14,8923.448611,7.87,746.49,1038.3,100000,0.13,0.815,6.71,150.3,5,100.0,40.0
309273133,2013-09-17 14:22:31+00:00,KATL,2013-09-17 15:23:00+00:00,36.6336,-80.8336,35000,427,104,15,10173.44861,2.54,303.95,1157.75,100000,0.282,0.5,3.25,184.27,5,100.0,40.0
309273171,2013-09-17 14:22:31+00:00,KBOS,2013-09-17 14:55:00+00:00,40.6397,-73.7939,30800,406,142,16,7123.448611,4.2,651.87,1475.12,100000,0.28,0.656,16.08,65.62,5,100.0,40.0
309273228,2013-09-17 14:22:31+00:00,KCVG,2013-09-17 14:59:00+00:00,38.5689,-83.1589,18000,389,132,15,8273.448611,2.18,473.76,1451.17,100000,0.278,0.615,15.81,127.66,5,100.0,40.0
309273242,2013-09-17 14:22:31+00:00,KDEN,2013-09-17 16:46:00+00:00,39.5406,-84.4983,36000,401,102,15,19306.78194,1.85,749.32,1410.2,100000,0.109,0.614,39.01,67.11,5,100.0,40.0
309273244,2013-09-17 14:22:31+00:00,KDFW,2013-09-17 15:14:00+00:00,34.5433,-92.6819,38000,404,104,13,11206.78194,9.51,988.68,1690.06,100000,0.292,0.536,8.89,195.6,5,100.0,40.0
309273249,2013-09-17 14:22:31+00:00,KDFW,2013-09-17 16:40:00+00:00,38.6997,-79.9836,38000,442,131,15,18206.78194,6.18,887.09,1389.71,100000,0.17,0.889,11.61,116.83,5,100.0,40.0
309273261,2013-09-17 14:22:31+00:00,KDTW,2013-09-17 15:48:00+00:00,38.9244,-77.1153,32000,0,142,13,11923.44861,7.18,923.28,1068.88,100000,0.108,0.417,25.92,87.79,5,100.0,40.0
309273263,2013-09-17 14:22:31+00:00,KDTW,2013-09-17 15:14:00+00:00,39.6644,-78.3111,27900,414,100,16,9106.781944,5.84,462.64,1348.74,100000,0.291,0.889,34.81,56.28,5,100.0,40.0
309273268,2013-09-17 14:22:31+00:00,KDTW,2013-09-17 11:40:00+00:00,39.3436,-77.5453,19900,372,127,13,11290.11528,2.51,361.06,1048.4,100000,0.169,0.692,37.52,137.51,5,100.0,40.0
309273281,2013-09-17 14:22:31+00:00,KFLL,2013-09-17 16:14:00+00:00,36.8431,-76.9647,34600,465,118,13,15156.78194,2.84,516.93,1867.5,100000,0.199,0.731,36.77,92.71,5,100.0,40.0
309273300,2013-09-17 14:22:31+00:00,KIAH,2013-09-17 15:07:00+00:00,32.0639,-90.8203,37900,429,115,15,12490.11528,8.17,690.89,1526.18,100000,0.198,0.534,23.69,113.39,5,100.0,40.0
309273315,2013-09-17 14:22:31+00:00,KIND,2013-09-17 14:40:00+00:00,39.8842,-83.7281,30000,431,108,13,6623.448611,7.16,386.12,1625.14,100000,0.121,0.494,31.83,197.08,5,100.0,40.0
309273336,2013-09-17 14:22:31+00:00,KLAX,2013-09-17 18:27:00+00:00,38.6122,-80.4381,36000,427,106,13,31656.78194,2.16,799.45,1563.69,100000,0.013,0.769,27.62,186.26,5,100.0,40.0
309273371,2013-09-17 14:22:31+00:00,KMCI,2013-09-17 15:38:00+00:00,39.1489,-87.7789,30000,462,119,14,12090.11528,5.82,788.33,1461.26,100000,0.027,0.493,7.62,114.87,5,100.0,40.0
309273380,2013-09-17 14:22:31+00:00,KMCO,2013-09-17 15:16:00+00:00,31.1742,-78.6267,38000,457,106,13,10556.78194,8.82,465.47,1720.64,100000,0.271,0.689,28.1,133.09,5,100.0,40.0
309273384,2013-09-17 14:22:31+00:00,KMEM,2013-09-17 15:58:00+00:00,38.3267,-81.2853,36000,405,110,14,13756.78194,6.15,944.2,1280.36,100000,0.057,0.531,6.88,70.08,5,100.0,40.0
309273394,2013-09-17 14:22:31+00:00,KMIA,2013-09-17 15:00:00+00:00,26.3508,-78.6858,29900,480,120,13,9290.115278,8.48,741.02,1679.67,100000,0.102,0.688,12.3,72.54,5,100.0,40.0
309273407,2013-09-17 14:22:31+00:00,KMSP,2013-09-17 15:08:00+00:00,43.5547,-89.0322,34000,424,110,13,9756.781944,8.81,896.89,1498.77,100000,0.132,0.727,11.56,187.74,5,100.0,40.0
309273410,2013-09-17 14:22:31+00:00,KMSP,2013-09-17 15:15:00+00:00,43.6942,-89.0961,36000,426,135,12,10306.78194,6.81,555.94,1918.56,100000,0.117,0.609,5.39,140.48,5,100.0,40.0
309273415,2013-09-17 14:22:31+00:00,KMSY,2013-09-17 15:27:00+00:00,34.46,-85.7997,34000,424,118,14,11406.78194,3.47,454.35,1618.21,100000,0.284,0.413,8.1,61.71,5,100.0,40.0
309273425,2013-09-17 14:22:31+00:00,KORD,2013-09-17 15:37:00+00:00,39.0589,-80.6328,38000,412,128,14,11490.11528,5.8,951.17,1017.52,100000,0.039,0.569,13.53,64.17,5,100.0,40.0
309273452,2013-09-17 14:22:31+00:00,KPBI,2013-09-17 15:18:00+00:00,31.9272,-80.7483,30000,384,133,13,10423.44861,5.8,682.6,1795.65,100000,0.191,0.608,35.98,118.82,5,100.0,40.0
309273464,2013-09-17 14:22:31+00:00,KPHX,2013-09-17 16:02:00+00:00,36.2456,-103.8394,36000,430,101,16,16656.78194,6.8,718.78,1474.82,100000,0.129,0.686,11.29,89.78,5,100.0,40.0
309273500,2013-09-17 14:22:31+00:00,KRSW,2013-09-17 15:16:00+00:00,31.1797,-81.9722,36000,449,136,14,10473.44861,9.79,827.35,1512.33,100000,0.234,0.371,15.23,162.64,5,100.0,40.0
309273502,2013-09-17 14:22:31+00:00,KSAN,2013-09-17 18:24:00+00:00,38.4589,-81.2244,32000,457,138,12,32023.44861,8.45,366.71,1792.19,100000,0.127,0.842,24.12,131.13,5,100.0,40.0
309273512,2013-09-17 14:22:31+00:00,KSFO,2013-09-17 18:16:00+00:00,40.1356,-89.9561,38000,412,104,16,31723.44861,1.79,863.53,1191.49,100000,0.173,0.449,29.54,133.6,5,100.0,40.0
309273515,2013-09-17 14:22:31+00:00,KSLC,2013-09-17 16:08:00+00:00,42.5181,-97.6581,38000,441,129,15,18423.44861,8.78,522.58,1611.29,100000,0.157,0.881,23.37,86.34,5,100.0,40.0
309273519,2013-09-17 14:22:31+00:00,KSTL,2013-09-17 16:10:00+00:00,38.9728,-78.6356,33000,433,133,12,14206.78194,6.12,301.31,1171.01,100000,0.233,0.724,2.14,183.32,5,100.0,40.0
309273991,2013-09-17 14:22:31+00:00,KATL,2013-09-17 14:55:00+00:00,34.3361,-85.9808,25300,435,115,14,9123.448611,6.34,791.35,1218.31,100000,0.226,0.866,32.11,107.55,5,100.0,40.0
309274041,2013-09-17 14:22:31+00:00,KBWI,2013-09-17 16:30:00+00:00,40.1431,-95.0667,39000,468,120,13,17623.44861,9,475.46,1214.85,100000,0.163,0.55,20.24,119.86,5,100.0,40.0
309274100,2013-09-17 14:22:31+00:00,KDCA,2013-09-17 16:27:00+00:00,40.5522,-94.2303,37000,489,112,14,16823.44861,5.65,536.72,1470.76,100000,0.053,0.431,28.87,150.39,5,100.0,40.0
309274116,2013-09-17 14:22:31+00:00,KDFW,2013-09-17 15:47:00+00:00,38.3339,-103.9506,34400,460,128,13,11740.11528,3.98,351.63,1709.66,100000,0.068,0.352,21.95,58.33,5,100.0,40.0
309274120,2013-09-17 14:22:31+00:00,KDFW,2013-09-17 15:30:00+00:00,36.3925,-101.7697,35000,481,132,13,10706.78194,1.31,830.36,1269.38,100000,0.144,0.744,39.72,155.32,5,100.0,40.0
309274210,2013-09-17 14:22:31+00:00,KHOU,2013-09-17 16:00:00+00:00,38.13,-104.05,39000,475,133,15,14456.78194,4.29,401.77,1863.14,100000,0.262,0.506,10.57,177.48,5,100.0,40.0
309274227,2013-09-17 14:22:31+00:00,KIAD,2013-09-17 15:29:00+00:00,40.3631,-85.3953,39000,484,128,15,11973.44861,1.96,336.37,1241.97,100000,0.078,0.387,27.59,69.67,5,100.0,40.0
309274232,2013-09-17 14:22:31+00:00,KIAH,2013-09-17 16:19:00+00:00,39.1236,-104.7219,21700,386,110,13,15523.44861,7.62,934.78,1941.62,100000,0.245,0.741,30.3,150.9,5,100.0,40.0
309274237,2013-09-17 14:22:31+00:00,KIAH,2013-09-17 14:53:00+00:00,31.6767,-96.7031,33700,474,137,15,7840.115278,4.29,833.19,1641.27,100000,0.123,0.544,33.02,72.13,5,100.0,40.0
309274291,2013-09-17 14:22:31+00:00,KLAX,2013-09-17 15:05:00+00:00,35.3192,-114.2972,40000,382,103,14,9373.448611,4.28,996.03,1197.53,100000,0.136,0.621,38.93,181.43,5,100.0,40.0
309274298,2013-09-17 14:22:31+00:00,KLAX,2013-09-17 16:10:00+00:00,38.4458,-107.9681,36100,428,132,14,14956.78194,8.61,433.81,1177.05,100000,0.197,0.896,11.52,71.15,5,100.0,40.0
309274324,2013-09-17 14:22:31+00:00,KLGA,2013-09-17 16:40:00+00:00,40.9253,-93.4683,37000,502,113,13,18623.44861,9.27,745.55,1815.25,100000,0.256,0.424,10.04,141.55,5,100.0,40.0
309274340,2013-09-17 14:22:31+00:00,KMCI,2013-09-17 15:29:00+00:00,40.0175,-102.0464,25000,320,129,16,10773.44861,7.6,560.46,1054.14,100000,0.271,0.895,3.12,49.49,5,100.0,40.0
309274365,2013-09-17 14:22:31+00:00,KMDW,2013-09-17 15:30:00+00:00,41.065,-94.8925,39000,488,132,13,11123.44861,8.93,752.52,1552.41,100000,0.239,0.462,16.69,135.65,5,100.0,40.0
309274374,2013-09-17 14:22:31+00:00,KMIA,2013-09-17 17:45:00+00:00,39.4789,-103.3669,27300,454,119,16,24373.44861,2.92,429.66,1811.78,100000,0.193,0.658,37.17,153.87,5,100.0,40.0
309274408,2013-09-17 14:22:31+00:00,KMSP,2013-09-17 15:50:00+00:00,40.5383,-104.2758,23700,416,108,15,12456.78194,7.25,998.86,1569.43,100000,0.115,0.421,32.22,98.24,5,100.0,40.0
309274427,2013-09-17 14:22:31+00:00,KOKC,2013-09-17 15:24:00+00:00,39.5317,-102.4517,33400,420,105,14,10256.78194,3.58,472.82,1228.11,100000,0.114,0.774,19.14,118.92,5,100.0,40.0
309274457,2013-09-17 14:22:31+00:00,KORD,2013-09-17 15:05:00+00:00,41.0292,-89.9897,30400,485,135,13,9040.115278,1.57,563.29,1426.04,100000,0.25,0.694,35.42,126.31,5,100.0,40.0
309274477,2013-09-17 14:22:31+00:00,KPHL,2013-09-17 16:27:00+00:00,41.0272,-97.9717,35000,478,110,12,19406.78194,6.23,856.94,1224.65,100000,0.051,0.458,7.27,131.23,5,100.0,40.0
309274486,2013-09-17 14:22:31+00:00,KPHX,2013-09-17 16:00:00+00:00,37.9111,-106.1331,34000,450,141,15,13456.78194,9.23,534.08,1484.03,100000,0.295,0.654,27.76,149.45,5,100.0,40.0
309274541,2013-09-17 14:22:31+00:00,KSAN,2013-09-17 14:50:00+00:00,34.3014,-115.0006,30000,372,129,16,7790.115278,8.55,816.6,1180.22,100000,0.109,0.692,18.61,82.99,5,100.0,40.0
309274619,2013-09-17 14:22:31+00:00,KSLC,2013-09-17 14:56:00+00:00,41.7769,-108.9867,38000,410,118,15,7556.781944,1.54,351.82,1094.81,100000,0.288,0.375,14.14,134.2,5,100.0,40.0
309274741,2013-09-17 14:22:31+00:00,KATL,2013-09-17 15:20:00+00:00,32.4989,-89.3719,35000,464,107,14,9956.781944,1.17,953.06,1166.36,100000,0.145,0.529,10.15,132.24,5,100.0,40.0
309274790,2013-09-17 14:22:31+00:00,KBOS,2013-09-17 15:37:00+00:00,41.2961,-81.1867,39000,457,133,16,12906.78194,4.5,517.49,1022.97,100000,0.28,0.802,13.34,160.31,5,100.0,40.0
309274792,2013-09-17 14:22:31+00:00,KBOS,2013-09-17 15:10:00+00:00,42.3847,-75.9592,39000,451,135,14,10706.78194,3.16,756.86,1302.83,100000,0.173,0.723,22.23,128.8,5,100.0,40.0
309274793,2013-09-17 14:22:31+00:00,KBOS,2013-09-17 17:10:00+00:00,33.6611,-94.3228,37000,479,114,15,20540.11528,2.5,876.54,1442.76,100000,0.265,0.684,7.17,113.05,5,100.0,40.0
309274842,2013-09-17 14:22:31+00:00,KCLT,2013-09-17 16:05:00+00:00,33.1978,-93.0369,37000,488,140,13,14040.11528,5.82,440.97,1299.37,100000,0.11,0.408,10.37,141.11,5,100.0,40.0
309274848,2013-09-17 14:22:31+00:00,KCLT,2013-09-17 14:50:00+00:00,34.1942,-82.3789,27200,483,102,16,8540.115278,1.82,459.06,1138.95,100000,0.079,0.722,37.02,46.59,5,100.0,40.0
309274854,2013-09-17 14:22:31+00:00,KCMH,2013-09-17 15:55:00+00:00,33.7606,-94.08,35000,476,108,15,13623.44861,6.82,477.16,1978.54,100000,0.048,0.486,24.68,112.07,5,100.0,40.0
309274860,2013-09-17 14:22:31+00:00,KCOS,2013-09-17 15:55:00+00:00,32.9711,-97.5422,18400,374,114,14,12956.78194,2.81,495.25,1818.12,100000,0.017,0.8,12.34,177.55,5,100.0,40.0
309274889,2013-09-17 14:22:31+00:00,KCVG,2013-09-17 14:47:00+00:00,38.0889,-87.2547,25000,469,121,16,7573.448611,1.47,466.04,1876.11,100000,0.062,0.76,4.67,40.69,5,100.0,40.0
309274903,2013-09-17 14:22:31+00:00,KDCA,2013-09-17 15:25:00+00:00,36.9097,-84.2092,39000,455,135,12,11040.11528,1.14,741.59,1835.14,100000,0.183,0.759,27.87,140.13,5,100.0,40.0
309274910,2013-09-17 14:22:31+00:00,KDEN,2013-09-17 15:03:00+00:00,37.9714,-102.3231,38000,419,119,13,9256.781944,5.47,879.37,1814.66,100000,0.244,0.484,39.47,189.86,5,100.0,40.0
309274916,2013-09-17 14:22:31+00:00,KDEN,2013-09-17 16:00:00+00:00,33.1922,-97.2644,18000,431,125,16,13873.44861,1.47,897.46,1654.24,100000,0.213,0.798,27.13,95.34,5,100.0,40.0
309274919,2013-09-17 14:22:31+00:00,KDEN,2013-09-17 14:40:00+00:00,38.6342,-103.5589,30600,404,106,15,7956.781944,8.47,556.51,1074.03,100000,0.198,0.68,20.96,48.07,5,100.0,40.0
309274928,2013-09-17 14:22:31+00:00,KDTW,2013-09-17 16:52:00+00:00,32.7675,-96.8969,37000,0,137,14,18073.44861,2.47,933.65,1333.41,100000,0.151,0.876,2.44,66.29,5,100.0,40.0
309274933,2013-09-17 14:22:31+00:00,KDTW,2013-09-17 14:55:00+00:00,40.2725,-85.9097,31000,461,120,16,9790.115278,8.13,832.06,1033.06,100000,0.029,0.68,5.15,147.52,5,100.0,40.0
309274948,2013-09-17 14:22:31+00:00,KELP,2013-09-17 14:55:00+00:00,32.1894,-103.4772,34000,411,113,13,8040.115278,7.13,527.29,1132.02,100000,0.242,0.64,13.3,71.22,5,100.0,40.0
309274951,2013-09-17 14:22:31+00:00,KEWR,2013-09-17 16:00:00+00:00,36.5819,-85.2911,35000,455,138,13,14956.78194,5.13,886.34,1551.82,100000,0.227,0.522,7.12,183.95,5,100.0,40.0
309274970,2013-09-17 14:22:31+00:00,KFLL,2013-09-17 15:40:00+00:00,28.6758,-88.3903,30900,491,135,15,12623.44861,1.46,360.3,1210.5,100000,0.226,0.875,33.04,44.63,5,100.0,40.0
309275039,2013-09-17 14:22:31+00:00,KIAD,2013-09-17 16:25:00+00:00,34.3517,-91.8489,37000,489,137,12,16123.44861,9.44,918.38,1865.72,100000,0.161,0.362,8.08,77.62,5,100.0,40.0
309275041,2013-09-17 14:22:31+00:00,KIAD,2013-09-17 15:16:00+00:00,37.7753,-81.1489,35000,484,139,14,10140.11528,8.11,457.74,1145.58,100000,0.055,0.833,16.97,46.12,5,100.0,40.0
309275068,2013-09-17 14:22:31+00:00,KIND,2013-09-17 15:50:00+00:00,34.0719,-93.4439,35000,473,143,14,12290.11528,8.1,889.17,1923.71,100000,0.206,0.872,39.42,100.77,5,100.0,40.0
309275109,2013-09-17 14:22:31+00:00,KLAX,2013-09-17 15:30:00+00:00,34.3514,-111.0881,38000,407,118,14,12290.11528,7.76,896.14,1660.87,100000,0.189,0.36,7.07,94.86,5,100.0,40.0
309275113,2013-09-17 14:22:31+00:00,KLAX,2013-09-17 16:25:00+00:00,34.2836,-105.1644,38000,419,122,15,16790.11528,5.09,674.87,1220.59,100000,0.265,0.753,24.84,191.85,5,100.0,40.0
309275120,2013-09-17 14:22:31+00:00,KLAX,2013-09-17 15:45:00+00:00,34.3828,-110.7022,38000,406,107,15,13123.44861,9.42,812.64,1200.11,100000,0.036,0.477,36.44,81.57,5,100.0,40.0
309275154,2013-09-17 14:22:31+00:00,KLGA,2013-09-17 16:00:00+00:00,36.8225,-84.5011,37000,461,140,15,14873.44861,4.75,681.84,1957.75,100000,0.248,0.791,31.5,185.94,5,100.0,40.0
309275155,2013-09-17 14:22:31+00:00,KLGA,2013-09-17 15:31:00+00:00,36.0111,-79.2972,37000,433,119,12,12390.11528,4.08,801.52,1097.69,100000,0.049,0.751,16.44,170.19,5,100.0,40.0
309275160,2013-09-17 14:22:31+00:00,KLGA,2013-09-17 16:59:00+00:00,33.6847,-93.6367,39000,472,102,14,20190.11528,9.75,699.94,1797.34,100000,0.217,0.555,19.15,91.42,5,100.0,40.0
309275161,2013-09-17 14:22:31+00:00,KLGA,2013-09-17 16:10:00+00:00,36.4803,-85.6142,39000,458,125,15,15456.78194,9.08,819.62,1937.27,100000,0.018,0.515,4.1,75.67,5,100.0,40.0
309275163,2013-09-17 14:22:31+00:00,KLGA,2013-09-17 15:25:00+00:00,38.0222,-77.9878,39000,451,127,14,11790.11528,7.75,358.98,1217.13,100000,0.201,0.437,12.98,44.16,5,100.0,40.0
309275205,2013-09-17 14:22:31+00:00,KMCO,2013-09-17 15:25:00+00:00,32.0372,-87.5425,31100,476,125,15,11706.78194,6.74,485.64,1094.22,100000,0.276,0.435,4.58,182.5,5,100.0,40.0
309275217,2013-09-17 14:22:31+00:00,KMEM,2013-09-17 15:20:00+00:00,32.8753,-95.8031,28700,444,136,13,9873.448611,7.73,521.83,1773.39,100000,0.214,0.514,18.89,153.46,5,100.0,40.0
309275239,2013-09-17 14:22:31+00:00,KMIA,2013-09-17 16:50:00+00:00,32.7306,-97.0331,39000,0,114,15,18623.44861,2.06,354.84,1851.87,100000,0.198,0.749,38.63,126.87,5,100.0,40.0
309275244,2013-09-17 14:22:31+00:00,KMIA,2013-09-17 15:25:00+00:00,27.635,-85.7169,39000,463,141,13,11290.11528,7.73,953.25,1551.52,100000,0.075,0.552,2.34,48.11,5,100.0,40.0
309275251,2013-09-17 14:22:31+00:00,KMKE,2013-09-17 14:55:00+00:00,41.3467,-88.5708,30200,465,126,13,8623.448611,3.06,391.02,1531.04,100000,0.136,0.827,13.94,97.83,5,100.0,40.0
309275272,2013-09-17 14:22:31+00:00,KMSP,2013-09-17 15:42:00+00:00,37.3111,-97.1886,39000,455,125,14,12740.11528,7.05,804.35,1469.58,100000,0.028,0.551,9.74,87,5,100.0,40.0
309275317,2013-09-17 14:22:31+00:00,KORD,2013-09-17 15:45:00+00:00,33.6181,-94.6997,31000,464,103,14,14290.11528,4.04,590.05,1766.46,100000,0.087,0.432,34.16,178.08,5,100.0,40.0
309275349,2013-09-17 14:22:31+00:00,KPHL,2013-09-17 16:44:00+00:00,34.1686,-93.2467,37000,464,135,16,18190.11528,9.7,919.89,1244.25,100000,0.116,0.824,20.33,153.96,5,100.0,40.0
309275353,2013-09-17 14:22:31+00:00,KPHL,2013-09-17 14:55:00+00:00,38.5883,-76.9886,27700,463,139,13,9206.781944,7.04,698.62,1803.97,100000,0.192,0.667,38.1,90.95,5,100.0,40.0
309275361,2013-09-17 14:22:31+00:00,KPHX,2013-09-17 15:15:00+00:00,32.175,-108.3044,36000,417,102,14,10040.11528,1.7,956.08,1923.42,100000,0.055,0.352,34.64,124.92,5,100.0,40.0
309275367,2013-09-17 14:22:31+00:00,KPHX,2013-09-17 16:00:00+00:00,32.2561,-103.1342,38000,423,108,13,14123.44861,6.7,974.17,1763,100000,0.024,0.666,22.3,190.4,5,100.0,40.0
309275394,2013-09-17 14:22:31+00:00,KRDU,2013-09-17 15:35:00+00:00,35.2531,-88.5619,35000,463,113,13,13540.11528,6.69,705.59,1541.13,100000,0.175,0.705,5.75,85.04,5,100.0,40.0
309275411,2013-09-17 14:22:31+00:00,KSAN,2013-09-17 16:48:00+00:00,32.6839,-98.5833,27800,397,108,13,18506.78194,4.36,640.19,1919.95,100000,0.281,0.586,22.78,137.23,5,100.0,40.0
309275443,2013-09-17 14:22:31+00:00,KSDF,2013-09-17 15:55:00+00:00,33.2664,-95.7092,22300,381,139,14,13206.78194,1.02,970.02,1397.74,100000,0.02,0.428,8.94,113.11,5,100.0,40.0
